Step,KineticEnergy
52480,0.538181
52490,0.542456
52500,0.547563
52510,0.552992
52520,0.557892
52530,0.561699
52540,0.563984
52550,0.564372
52560,0.562873
52570,0.559766
52580,0.555265
52590,0.549733
52600,0.543681
52610,0.537623
52620,0.532372
52630,0.529615
52640,0.52789
52650,0.527313
52660,0.528696
52670,0.531748
52680,0.536121
52690,0.541699
52700,0.548276
52710,0.555878
52720,0.564482
52730,0.57399
52740,0.584327
52750,0.594723
52760,0.604044
52770,0.611243
52780,0.615727
52790,0.617074
52800,0.615463
52810,0.611459
52820,0.605636
52830,0.598631
52840,0.591058
52850,0.583511
52860,0.576527
52870,0.570211
52880,0.564624
52890,0.559874
52900,0.556236
52910,0.553826
52920,0.55259
52930,0.55253
52940,0.553708
52950,0.556166
52960,0.559574
52970,0.563472
52980,0.567423
52990,0.571191
53000,0.574731
53010,0.57839
53020,0.581562
53030,0.583666
53040,0.584515
53050,0.584056
53060,0.582443
53070,0.579829
53080,0.57646
53090,0.572526
53100,0.568283
53110,0.564037
53120,0.559969
53130,0.556412
53140,0.553613
53150,0.551603
53160,0.550013
53170,0.548854
53180,0.548136
53190,0.547696
53200,0.547508
53210,0.547603
53220,0.547766
53230,0.547935
53240,0.547592
53250,0.54647
53260,0.544527
53270,0.541983
53280,0.539173
53290,0.536236
53300,0.533263
53310,0.530324
53320,0.527421
53330,0.524578
53340,0.521772
53350,0.518915
53360,0.515768
53370,0.512243
53380,0.508562
53390,0.505092
53400,0.50188
53410,0.499104
53420,0.496714
53430,0.494578
53440,0.49263
53450,0.490947
53460,0.489624
53470,0.488782
53480,0.488498
53490,0.48877
53500,0.4896
53510,0.491097
53520,0.493287
53530,0.496159
53540,0.499553
53550,0.503101
53560,0.506456
53570,0.509405
53580,0.511781
53590,0.513508
53600,0.514551
53610,0.514963
53620,0.514937
53630,0.514698
53640,0.514452
53650,0.5145
53660,0.514636
53670,0.51466
53680,0.514354
53690,0.513642
53700,0.512605
53710,0.511497
53720,0.510482
53730,0.509181
53740,0.507555
53750,0.505376
53760,0.502881
53770,0.500567
53780,0.498818
53790,0.497753
53800,0.49725
53810,0.497395
53820,0.497809
53830,0.498313
53840,0.499041
53850,0.500107
53860,0.50081
53870,0.501173
53880,0.501762
53890,0.502461
53900,0.50323
53910,0.503915
53920,0.504444
53930,0.504799
53940,0.504903
53950,0.504747
53960,0.504317
53970,0.503818
53980,0.503565
53990,0.503853
54000,0.504602
54010,0.505757
54020,0.506823
54030,0.508887
54040,0.510686
54050,0.512982
54060,0.514938
54070,0.516439
54080,0.517249
54090,0.517044
54100,0.515839
54110,0.514037
54120,0.511916
54130,0.509794
54140,0.508005
54150,0.506685
54160,0.506014
54170,0.506171
54180,0.50702
54190,0.508639
54200,0.511193
54210,0.514635
54220,0.518664
54230,0.522475
54240,0.525691
54250,0.528021
54260,0.529229
54270,0.529353
54280,0.528558
54290,0.526752
54300,0.523974
54310,0.520232
54320,0.515527
54330,0.510274
54340,0.504942
54350,0.499959
54360,0.495525
54370,0.491826
54380,0.489013
54390,0.487255
54400,0.486661
54410,0.487131
54420,0.488482
54430,0.490514
54440,0.493024
54450,0.495995
54460,0.499232
54470,0.502478
54480,0.505489
54490,0.508295
54500,0.510884
54510,0.513259
54520,0.51551
54530,0.517805
54540,0.520218
54550,0.522765
54560,0.525666
54570,0.52926
54580,0.533517
54590,0.53822
54600,0.543108
54610,0.547572
54620,0.551055
54630,0.553347
54640,0.554529
54650,0.554866
54660,0.554292
54670,0.552716
54680,0.550262
54690,0.547197
54700,0.543974
54710,0.541011
54720,0.538619
54730,0.536962
54740,0.536021
54750,0.535725
54760,0.535903
54770,0.536449
54780,0.537389
54790,0.538834
54800,0.540354
54810,0.54175
54820,0.543275
54830,0.544388
54840,0.545093
54850,0.545345
54860,0.545107
54870,0.544654
54880,0.544153
54890,0.543594
54900,0.543199
54910,0.543179
54920,0.543546
54930,0.543822
54940,0.544037
54950,0.544326
54960,0.544694
54970,0.545067
54980,0.545322
54990,0.545197
55000,0.544622
55010,0.543475
55020,0.541766
55030,0.539502
55040,0.536553
55050,0.532903
55060,0.528884
55070,0.525021
55080,0.521753
55090,0.519481
55100,0.518579
55110,0.519128
55120,0.521123
55130,0.524196
55140,0.528029
55150,0.532381
55160,0.537066
55170,0.541718
55180,0.546087
55190,0.550163
55200,0.553856
55210,0.557113
55220,0.559668
55230,0.561623
55240,0.563305
55250,0.565091
55260,0.567141
55270,0.569146
55280,0.571083
55290,0.572634
55300,0.573514
55310,0.573449
55320,0.572477
55330,0.570756
55340,0.568438
55350,0.565703
55360,0.562768
55370,0.559796
55380,0.556922
55390,0.554269
55400,0.551669
55410,0.548685
55420,0.545249
55430,0.541535
55440,0.537749
55450,0.53408
55460,0.530774
55470,0.528109
55480,0.526257
55490,0.525063
55500,0.524499
55510,0.524697
55520,0.525592
55530,0.526691
55540,0.527516
55550,0.527582
55560,0.52694
55570,0.526062
55580,0.525028
55590,0.52404
55600,0.523386
55610,0.52321
55620,0.52343
55630,0.52395
55640,0.524539
55650,0.5251
55660,0.525663
55670,0.526173
55680,0.526604
55690,0.526817
55700,0.526649
55710,0.526074
55720,0.525056
55730,0.523717
55740,0.52222
55750,0.520215
55760,0.517744
55770,0.515046
55780,0.512372
55790,0.510078
55800,0.5085
55810,0.507955
55820,0.508721
55830,0.511024
55840,0.515026
55850,0.520478
55860,0.526928
55870,0.534153
55880,0.541682
55890,0.54903
55900,0.555592
55910,0.561041
55920,0.565236
55930,0.568059
55940,0.569646
55950,0.570208
55960,0.569767
55970,0.568561
55980,0.566536
55990,0.563757
56000,0.560269
56010,0.556472
56020,0.552714
56030,0.549197
56040,0.546299
56050,0.544329
56060,0.543435
56070,0.543729
56080,0.54529
56090,0.547857
56100,0.551301
56110,0.555335
56120,0.559646
56130,0.563847
56140,0.567526
56150,0.570351
56160,0.572317
56170,0.573296
56180,0.573038
56190,0.571805
56200,0.570025
56210,0.56748
56220,0.563812
56230,0.559203
56240,0.554028
56250,0.548722
56260,0.543689
56270,0.539166
56280,0.535449
56290,0.532695
56300,0.531024
56310,0.530505
56320,0.531217
56330,0.533193
56340,0.536276
56350,0.540147
56360,0.544538
56370,0.549009
56380,0.553185
56390,0.556883
56400,0.55995
56410,0.562352
56420,0.564141
56430,0.565562
56440,0.566891
56450,0.568334
56460,0.569877
56470,0.57152
56480,0.573081
56490,0.574076
56500,0.574385
56510,0.573833
56520,0.572603
56530,0.571042
56540,0.569463
56550,0.568169
56560,0.567411
56570,0.567358
56580,0.568146
56590,0.569781
56600,0.572366
56610,0.575928
56620,0.580423
56630,0.58551
56640,0.590843
56650,0.596313
56660,0.601724
56670,0.606901
56680,0.611792
56690,0.616298
56700,0.620342
56710,0.623878
56720,0.626695
56730,0.629107
56740,0.631482
56750,0.633891
56760,0.636183
56770,0.638276
56780,0.639835
56790,0.640931
56800,0.641695
56810,0.642072
56820,0.642364
56830,0.6429
56840,0.643643
56850,0.644483
56860,0.645346
56870,0.646258
56880,0.647335
56890,0.648574
56900,0.649939
56910,0.651281
56920,0.652781
56930,0.654649
56940,0.65695
56950,0.659653
56960,0.662605
56970,0.665455
56980,0.667941
56990,0.66985
57000,0.670841
57010,0.670916
57020,0.670083
57030,0.66827
57040,0.665586
57050,0.662494
57060,0.658854
57070,0.654844
57080,0.651004
57090,0.647939
57100,0.64552
57110,0.643452
57120,0.641524
57130,0.639646
57140,0.637974
57150,0.636261
57160,0.634969
57170,0.632791
57180,0.630614
57190,0.629296
57200,0.628864
57210,0.629611
57220,0.631787
57230,0.635373
57240,0.640057
57250,0.645837
57260,0.652577
57270,0.659674
57280,0.666808
57290,0.673683
57300,0.679661
57310,0.68431
57320,0.686781
57330,0.686931
57340,0.685099
57350,0.681565
57360,0.676296
57370,0.669496
57380,0.661868
57390,0.654008
57400,0.64644
57410,0.639677
57420,0.634266
57430,0.630671
57440,0.629257
57450,0.630251
57460,0.63376
57470,0.639577
57480,0.647513
57490,0.657037
57500,0.667399
57510,0.677838
57520,0.687633
57530,0.695977
57540,0.702375
57550,0.706705
57560,0.708708
57570,0.70814
57580,0.70531
57590,0.700754
57600,0.695231
57610,0.689567
57620,0.684349
57630,0.679683
57640,0.675677
57650,0.672621
57660,0.67048
57670,0.669195
57680,0.668732
57690,0.669057
57700,0.669876
57710,0.670958
57720,0.67229
57730,0.67382
57740,0.675476
57750,0.677024
57760,0.67823
57770,0.678832
57780,0.678412
57790,0.677457
57800,0.67575
57810,0.673477
57820,0.670628
57830,0.667123
57840,0.66284
57850,0.658163
57860,0.653743
57870,0.649919
57880,0.647224
57890,0.645887
57900,0.645269
57910,0.644878
57920,0.644421
57930,0.643904
57940,0.643629
57950,0.643827
57960,0.644783
57970,0.646754
57980,0.649485
57990,0.653248
58000,0.65805
58010,0.663631
58020,0.669607
58030,0.675621
58040,0.681542
58050,0.686849
58060,0.691432
58070,0.695577
58080,0.699645
58090,0.703661
58100,0.707247
58110,0.710266
58120,0.7127
58130,0.714466
58140,0.715301
58150,0.715398
58160,0.715019
58170,0.713815
58180,0.711237
58190,0.706874
58200,0.70071
58210,0.693038
58220,0.684988
58230,0.677149
58240,0.670086
58250,0.66409
58260,0.659497
58270,0.656681
58280,0.655679
58290,0.656366
58300,0.658502
58310,0.661782
58320,0.665758
58330,0.669754
58340,0.673199
58350,0.675627
58360,0.67639
58370,0.675453
58380,0.672845
58390,0.668522
58400,0.662964
58410,0.656784
58420,0.650576
58430,0.644979
58440,0.640586
58450,0.637866
58460,0.636964
58470,0.637782
58480,0.640156
58490,0.643522
58500,0.646902
58510,0.649896
58520,0.65237
58530,0.654557
58540,0.656811
58550,0.659253
58560,0.661772
58570,0.664544
58580,0.667158
58590,0.6692
58600,0.670631
58610,0.671329
58620,0.671286
58630,0.670554
58640,0.669248
58650,0.667633
58660,0.666031
58670,0.66459
58680,0.663501
58690,0.662993
58700,0.663149
58710,0.664143
58720,0.665954
58730,0.668271
58740,0.67088
58750,0.673567
58760,0.676156
58770,0.678213
58780,0.67954
58790,0.680194
58800,0.679903
58810,0.678597
58820,0.676069
58830,0.672316
58840,0.667622
58850,0.662396
58860,0.657144
58870,0.65238
58880,0.648549
58890,0.645795
58900,0.643605
58910,0.641601
58920,0.639617
58930,0.63744
58940,0.635199
58950,0.6334
58960,0.632525
58970,0.632838
58980,0.634532
58990,0.637582
59000,0.641827
59010,0.646918
59020,0.652504
59030,0.658171
59040,0.663508
59050,0.668309
59060,0.672542
59070,0.676185
59080,0.679024
59090,0.681121
59100,0.682204
59110,0.681897
59120,0.680211
59130,0.677254
59140,0.673341
59150,0.668977
59160,0.66471
59170,0.660978
59180,0.657906
59190,0.655586
59200,0.653946
59210,0.6531
59220,0.653007
59230,0.653764
59240,0.655286
59250,0.657297
59260,0.659319
59270,0.661102
59280,0.662477
59290,0.663347
59300,0.663811
59310,0.663955
59320,0.66389
59330,0.663683
59340,0.663462
59350,0.663227
59360,0.662688
59370,0.661722
59380,0.659989
59390,0.657431
59400,0.654267
59410,0.650821
59420,0.647544
59430,0.644844
59440,0.642828
59450,0.641413
59460,0.640767
59470,0.641063
59480,0.642585
59490,0.645073
59500,0.648387
59510,0.65241
59520,0.657182
59530,0.662554
59540,0.667684
59550,0.672219
59560,0.675785
59570,0.67809
59580,0.679139
59590,0.679079
59600,0.677961
59610,0.675699
59620,0.672544
59630,0.668679
59640,0.664166
59650,0.659031
59660,0.653338
59670,0.647055
59680,0.640432
59690,0.63371
59700,0.626923
59710,0.620231
59720,0.613893
59730,0.608056
59740,0.603016
59750,0.59896
59760,0.596026
59770,0.594132
59780,0.593368
59790,0.593695
59800,0.595311
59810,0.5984
59820,0.602761
59830,0.608244
59840,0.614477
59850,0.621196
59860,0.628098
59870,0.635058
59880,0.641867
59890,0.647999
59900,0.653116
59910,0.656949
59920,0.659464
59930,0.660609
59940,0.659872
59950,0.65681
59960,0.651548
59970,0.644386
59980,0.635867
59990,0.626801
60000,0.617965
60010,0.610074
60020,0.603885
60030,0.599667
60040,0.597624
60050,0.598035
60060,0.600432
60070,0.604393
60080,0.609495
60090,0.61521
60100,0.621063
60110,0.626829
60120,0.632209
60130,0.636704
60140,0.640142
60150,0.642439
60160,0.643551
60170,0.643367
60180,0.641925
60190,0.639882
60200,0.636927
60210,0.632676
60220,0.62733
60230,0.621066
60240,0.613978
60250,0.606547
60260,0.598489
60270,0.589993
60280,0.581457
60290,0.573602
60300,0.566642
60310,0.560895
60320,0.556742
60330,0.554298
60340,0.553446
60350,0.553878
60360,0.555335
60370,0.557681
60380,0.560769
60390,0.564482
60400,0.568611
60410,0.572845
60420,0.577033
60430,0.58109
60440,0.58478
60450,0.587668
60460,0.589398
60470,0.589582
60480,0.587974
60490,0.584378
60500,0.578589
60510,0.570723
60520,0.561057
60530,0.550079
60540,0.53825
60550,0.526057
60560,0.514406
60570,0.504248
60580,0.496448
60590,0.491235
60600,0.488506
60610,0.488153
60620,0.489735
60630,0.492733
60640,0.496869
60650,0.501871
60660,0.507498
60670,0.51344
60680,0.51917
60690,0.524263
60700,0.528445
60710,0.531529
60720,0.533329
60730,0.533847
60740,0.533203
60750,0.531624
60760,0.52939
60770,0.526639
60780,0.523639
60790,0.520637
60800,0.517823
60810,0.515388
60820,0.513437
60830,0.511987
60840,0.510961
60850,0.51029
60860,0.509807
60870,0.509289
60880,0.508648
60890,0.507843
60900,0.506943
60910,0.506101
60920,0.505457
60930,0.505206
60940,0.505441
60950,0.505982
60960,0.506588
60970,0.507106
60980,0.507246
60990,0.506934
61000,0.506247
61010,0.50525
61020,0.504025
61030,0.502715
61040,0.501342
61050,0.49994
61060,0.498508
61070,0.497211
61080,0.496201
61090,0.495536
61100,0.495216
61110,0.495148
61120,0.495379
61130,0.495964
61140,0.496832
61150,0.497899
61160,0.499082
61170,0.500268
61180,0.501318
61190,0.502134
61200,0.502589
61210,0.502611
61220,0.502183
61230,0.501411
61240,0.500568
61250,0.499901
61260,0.499518
61270,0.499534
61280,0.499944
61290,0.500667
61300,0.50163
61310,0.502653
61320,0.50359
61330,0.50428
61340,0.504488
61350,0.504029
61360,0.502753
61370,0.500735
61380,0.498193
61390,0.495408
61400,0.492593
61410,0.489928
61420,0.487635
61430,0.485937
61440,0.485144
61450,0.484949
61460,0.48512
61470,0.485665
61480,0.486609
61490,0.487803
61500,0.489125
61510,0.490444
61520,0.4917
61530,0.492815
61540,0.493819
61550,0.494647
61560,0.495043
61570,0.494865
61580,0.494131
61590,0.492854
61600,0.491152
61610,0.489281
61620,0.487585
61630,0.486422
61640,0.486078
61650,0.486618
61660,0.488159
61670,0.490584
61680,0.493555
61690,0.496886
61700,0.50029
61710,0.503352
61720,0.505984
61730,0.507876
61740,0.508963
61750,0.509219
61760,0.508771
61770,0.50779
61780,0.506567
61790,0.505366
61800,0.504375
61810,0.503448
61820,0.502407
61830,0.501067
61840,0.499289
61850,0.496965
61860,0.494155
61870,0.491032
61880,0.4878
61890,0.4847
61900,0.481891
61910,0.479585
61920,0.477992
61930,0.477272
61940,0.477481
61950,0.478669
61960,0.480753
61970,0.483479
61980,0.486563
61990,0.489868
62000,0.493322
62010,0.49673
62020,0.499883
62030,0.502489
62040,0.504231
62050,0.505056
62060,0.505091
62070,0.504428
62080,0.503134
62090,0.501364
62100,0.499339
62110,0.497228
62120,0.495073
62130,0.492975
62140,0.491135
62150,0.489631
62160,0.488483
62170,0.487751
62180,0.487466
62190,0.487606
62200,0.488137
62210,0.48912
62220,0.490613
62230,0.492556
62240,0.49486
62250,0.497441
62260,0.500196
62270,0.503038
62280,0.505829
62290,0.508311
62300,0.51043
62310,0.512427
62320,0.514361
62330,0.516371
62340,0.518568
62350,0.521031
62360,0.52384
62370,0.527076
62380,0.530715
62390,0.534676
62400,0.538585
62410,0.542104
62420,0.544998
62430,0.547045
62440,0.548066
62450,0.548213
62460,0.547631
62470,0.54645
62480,0.544948
62490,0.543183
62500,0.54111
62510,0.538745
62520,0.53611
62530,0.533271
62540,0.530181
62550,0.527137
62560,0.524512
62570,0.522526
62580,0.521356
62590,0.521047
62600,0.521763
62610,0.523439
62620,0.525786
62630,0.528651
62640,0.531948
62650,0.535485
62660,0.53898
62670,0.54201
62680,0.544146
62690,0.545089
62700,0.544693
62710,0.543168
62720,0.540937
62730,0.538292
62740,0.535566
62750,0.532982
62760,0.53077
62770,0.529146
62780,0.528119
62790,0.527704
62800,0.527976
62810,0.528963
62820,0.53076
62830,0.533289
62840,0.536224
62850,0.539411
62860,0.542552
62870,0.545361
62880,0.547766
62890,0.549669
62900,0.551085
62910,0.551975
62920,0.55234
62930,0.551988
62940,0.55103
62950,0.549486
62960,0.547373
62970,0.544857
62980,0.54225
62990,0.539881
63000,0.538023
63010,0.536847
63020,0.535923
63030,0.53498
63040,0.533862
63050,0.532507
63060,0.530822
63070,0.528699
63080,0.526177
63090,0.523417
63100,0.520668
63110,0.518211
63120,0.516181
63130,0.514582
63140,0.513107
63150,0.511706
63160,0.510543
63170,0.509816
63180,0.509595
63190,0.509984
63200,0.51094
63210,0.512375
63220,0.514179
63230,0.516168
63240,0.518036
63250,0.519517
63260,0.520448
63270,0.520902
63280,0.520629
63290,0.519133
63300,0.516553
63310,0.513112
63320,0.509135
63330,0.504909
63340,0.500674
63350,0.49664
63360,0.493128
63370,0.490421
63380,0.488736
63390,0.488216
63400,0.488796
63410,0.490209
63420,0.492321
63430,0.494938
63440,0.497786
63450,0.500605
63460,0.502986
63470,0.504574
63480,0.505215
63490,0.505149
63500,0.504234
63510,0.502392
63520,0.499722
63530,0.495915
63540,0.491012
63550,0.48526
63560,0.478938
63570,0.472681
63580,0.46729
63590,0.462934
63600,0.45935
63610,0.456539
63620,0.454656
63630,0.45379
63640,0.453861
63650,0.454755
63660,0.45649
63670,0.459034
63680,0.462204
63690,0.46594
63700,0.47009
63710,0.474414
63720,0.478711
63730,0.482876
63740,0.48645
63750,0.489303
63760,0.491476
63770,0.493157
63780,0.494604
63790,0.495902
63800,0.496684
63810,0.496902
63820,0.496612
63830,0.496098
63840,0.495576
63850,0.495403
63860,0.49588
63870,0.497025
63880,0.498735
63890,0.500856
63900,0.502992
63910,0.504758
63920,0.50605
63930,0.506666
63940,0.50648
63950,0.505097
63960,0.502558
63970,0.499122
63980,0.494879
63990,0.489987
64000,0.485
64010,0.480408
64020,0.476634
64030,0.473972
64040,0.472538
64050,0.472257
64060,0.473165
64070,0.474942
64080,0.4774
64090,0.480328
64100,0.483441
64110,0.486364
64120,0.488924
64130,0.491113
64140,0.492682
64150,0.49412
64160,0.495215
64170,0.495663
64180,0.495562
64190,0.495096
64200,0.494288
64210,0.4933
64220,0.492305
64230,0.491413
64240,0.490479
64250,0.489542
64260,0.488784
64270,0.488574
64280,0.488317
64290,0.488886
64300,0.489258
64310,0.489657
64320,0.490481
64330,0.491343
64340,0.491958
64350,0.491922
64360,0.491189
64370,0.489986
64380,0.488657
64390,0.487279
64400,0.485705
64410,0.483631
64420,0.481126
64430,0.478379
64440,0.475734
64450,0.473602
64460,0.47244
64470,0.472775
64480,0.474947
64490,0.479037
64500,0.485045
64510,0.492804
64520,0.502253
64530,0.512717
64540,0.523662
64550,0.535328
64560,0.546675
64570,0.556719
64580,0.56418
64590,0.568175
64600,0.568814
64610,0.566435
64620,0.561529
64630,0.554602
64640,0.546187
64650,0.536937
64660,0.52719
64670,0.517326
64680,0.50786
64690,0.499203
64700,0.491878
64710,0.486401
64720,0.483179
64730,0.482301
64740,0.483539
64750,0.486666
64760,0.491075
64770,0.496188
64780,0.501524
64790,0.507024
64800,0.512885
64810,0.519111
64820,0.525717
64830,0.532214
64840,0.537919
64850,0.542517
64860,0.546041
64870,0.548649
64880,0.550653
64890,0.552393
64900,0.553977
64910,0.555416
64920,0.55696
64930,0.558802
64940,0.560826
64950,0.562843
64960,0.563314
64970,0.563205
64980,0.563767
64990,0.563673
65000,0.562366
65010,0.560284
65020,0.557609
65030,0.554438
65040,0.550956
65050,0.547533
65060,0.544542
65070,0.542342
65080,0.540915
65090,0.540022
65100,0.539213
65110,0.538996
65120,0.539052
65130,0.539202
65140,0.539483
65150,0.539884
65160,0.540266
65170,0.540542
65180,0.540717
65190,0.540833
65200,0.540816
65210,0.540356
65220,0.539086
65230,0.536792
65240,0.533452
65250,0.529122
65260,0.524056
65270,0.518743
65280,0.513771
65290,0.509713
65300,0.506711
65310,0.504704
65320,0.503816
65330,0.504204
65340,0.5059
65350,0.508855
65360,0.512858
65370,0.517566
65380,0.523728
65390,0.529843
65400,0.535462
65410,0.540201
65420,0.543707
65430,0.545562
65440,0.545739
65450,0.544672
65460,0.542564
65470,0.539485
65480,0.535644
65490,0.531337
65500,0.526963
65510,0.523021
65520,0.520012
65530,0.518406
65540,0.518269
65550,0.519496
65560,0.521934
65570,0.525384
65580,0.529693
65590,0.534601
65600,0.539693
65610,0.544521
65620,0.548764
65630,0.552292
65640,0.555041
65650,0.556875
65660,0.557519
65670,0.55709
65680,0.555801
65690,0.553865
65700,0.551188
65710,0.548004
65720,0.544772
65730,0.541769
65740,0.539134
65750,0.537193
65760,0.536037
65770,0.535843
65780,0.536805
65790,0.538803
65800,0.541433
65810,0.544588
65820,0.547658
65830,0.55049
65840,0.553103
65850,0.555216
65860,0.556904
65870,0.558044
65880,0.55837
65890,0.557839
65900,0.556641
65910,0.555048
65920,0.553249
65930,0.550972
65940,0.548023
65950,0.544709
65960,0.541122
65970,0.537482
65980,0.534375
65990,0.532282
66000,0.531372
66010,0.531717
66020,0.533209
66030,0.535559
66040,0.538589
66050,0.542073
66060,0.545919
66070,0.550216
66080,0.555028
66090,0.560527
66100,0.566788
66110,0.573742
66120,0.581195
66130,0.588682
66140,0.596219
66150,0.603692
66160,0.611042
66170,0.618088
66180,0.624496
66190,0.629879
66200,0.633737
66210,0.635863
66220,0.636176
66230,0.634627
66240,0.631253
66250,0.626163
66260,0.619471
66270,0.611555
66280,0.602944
66290,0.594211
66300,0.585862
66310,0.578354
66320,0.571871
66330,0.566524
66340,0.562591
66350,0.560434
66360,0.560169
66370,0.561736
66380,0.564997
66390,0.569796
66400,0.575947
66410,0.583071
66420,0.59078
66430,0.598714
66440,0.607023
66450,0.615378
66460,0.622685
66470,0.6281
66480,0.631167
66490,0.63175
66500,0.630118
66510,0.626773
66520,0.622281
66530,0.617584
66540,0.613155
66550,0.60947
66560,0.606813
66570,0.604857
66580,0.603752
66590,0.603089
66600,0.602104
66610,0.600409
66620,0.597823
66630,0.594414
66640,0.590066
66650,0.584766
66660,0.578672
66670,0.571981
66680,0.565023
66690,0.558083
66700,0.551461
66710,0.545411
66720,0.540151
66730,0.535983
66740,0.533123
66750,0.531824
66760,0.532222
66770,0.534418
66780,0.538149
66790,0.543143
66800,0.548882
66810,0.554867
66820,0.560624
66830,0.565707
66840,0.569745
66850,0.57259
66860,0.574251
66870,0.574828
66880,0.574286
66890,0.572548
66900,0.56953
66910,0.565621
66920,0.561127
66930,0.556278
66940,0.551413
66950,0.546988
66960,0.543411
66970,0.540927
66980,0.539691
66990,0.540174
67000,0.542262
67010,0.545691
67020,0.550121
67030,0.555239
67040,0.560427
67050,0.565022
67060,0.568753
67070,0.571733
67080,0.574069
67090,0.575682
67100,0.576364
67110,0.575721
67120,0.573329
67130,0.570525
67140,0.566762
67150,0.561658
67160,0.556349
67170,0.550405
67180,0.544041
67190,0.537828
67200,0.532182
67210,0.527292
67220,0.523461
67230,0.520815
67240,0.519473
67250,0.519534
67260,0.520961
67270,0.523627
67280,0.527418
67290,0.532071
67300,0.537264
67310,0.542746
67320,0.548388
67330,0.553274
67340,0.556479
67350,0.558149
67360,0.558544
67370,0.558222
67380,0.556135
67390,0.552565
67400,0.548181
67410,0.543429
67420,0.538429
67430,0.533436
67440,0.528875
67450,0.525203
67460,0.522835
67470,0.521968
67480,0.522636
67490,0.524646
67500,0.527745
67510,0.53159
67520,0.535731
67530,0.539859
67540,0.543782
67550,0.547265
67560,0.549942
67570,0.551514
67580,0.551947
67590,0.551266
67600,0.549611
67610,0.54719
67620,0.544239
67630,0.541079
67640,0.537969
67650,0.535086
67660,0.532667
67670,0.530801
67680,0.529332
67690,0.528291
67700,0.528007
67710,0.528842
67720,0.530663
67730,0.532673
67740,0.534514
67750,0.53582
67760,0.536348
67770,0.536194
67780,0.535601
67790,0.534655
67800,0.533531
67810,0.532515
67820,0.531894
67830,0.531693
67840,0.531914
67850,0.532391
67860,0.532887
67870,0.533349
67880,0.533903
67890,0.534656
67900,0.535784
67910,0.537442
67920,0.53949
67930,0.541774
67940,0.544
67950,0.546125
67960,0.548164
67970,0.550139
67980,0.552019
67990,0.553841
68000,0.555745
68010,0.557739
68020,0.559336
68030,0.560277
68040,0.560487
68050,0.560043
68060,0.559052
68070,0.557416
68080,0.555324
68090,0.553191
68100,0.551455
68110,0.550297
68120,0.549926
68130,0.550491
68140,0.551944
68150,0.554008
68160,0.556328
68170,0.558712
68180,0.560935
68190,0.562613
68200,0.563588
68210,0.563792
68220,0.563269
68230,0.562181
68240,0.560648
68250,0.558801
68260,0.556681
68270,0.554407
68280,0.552176
68290,0.550118
68300,0.548218
68310,0.546545
68320,0.545225
68330,0.544429
68340,0.544271
68350,0.544861
68360,0.54625
68370,0.548435
68380,0.551402
68390,0.555178
68400,0.559717
68410,0.564808
68420,0.570504
68430,0.576661
68440,0.582564
68450,0.587187
68460,0.590194
68470,0.591489
68480,0.591112
68490,0.589429
68500,0.587021
68510,0.584275
68520,0.581575
68530,0.579186
68540,0.577321
68550,0.575998
68560,0.575208
68570,0.574878
68580,0.574791
68590,0.574849
68600,0.575098
68610,0.575757
68620,0.576782
68630,0.578015
68640,0.578962
68650,0.579227
68660,0.578824
68670,0.577969
68680,0.576953
68690,0.576199
68700,0.575797
68710,0.575514
68720,0.575176
68730,0.574698
68740,0.574047
68750,0.573273
68760,0.57236
68770,0.571402
68780,0.570603
68790,0.570285
68800,0.570815
68810,0.572509
68820,0.5756
68830,0.579968
68840,0.584955
68850,0.590302
68860,0.595785
68870,0.601206
68880,0.606426
68890,0.6114
68900,0.616127
68910,0.620396
68920,0.623996
68930,0.62665
68940,0.6281
68950,0.628228
68960,0.626774
68970,0.623946
68980,0.619708
68990,0.614386
69000,0.608284
69010,0.601731
69020,0.595235
69030,0.589355
69040,0.584442
69050,0.580757
69060,0.578534
69070,0.577856
69080,0.578733
69090,0.581168
69100,0.584898
69110,0.589598
69120,0.594961
69130,0.600695
69140,0.606679
69150,0.612783
69160,0.618473
69170,0.623377
69180,0.627302
69190,0.630024
69200,0.631336
69210,0.630933
69220,0.628921
69230,0.62562
69240,0.621545
69250,0.617494
69260,0.614179
69270,0.611857
69280,0.610371
69290,0.609496
69300,0.609014
69310,0.608822
69320,0.608916
69330,0.609547
69340,0.61087
69350,0.613071
69360,0.616061
69370,0.619702
69380,0.623678
69390,0.627875
69400,0.632288
69410,0.636888
69420,0.64158
69430,0.645831
69440,0.648935
69450,0.650979
69460,0.652292
69470,0.653251
69480,0.654223
69490,0.655387
69500,0.656677
69510,0.658259
69520,0.660203
69530,0.662554
69540,0.665169
69550,0.667668
69560,0.669592
69570,0.671086
69580,0.672239
69590,0.672949
69600,0.673406
69610,0.673644
69620,0.6741
69630,0.675417
69640,0.67796
69650,0.681902
69660,0.687
69670,0.693228
69680,0.699892
69690,0.706301
69700,0.711971
69710,0.716403
69720,0.719204
69730,0.720297
69740,0.719808
69750,0.717793
69760,0.714381
69770,0.709884
69780,0.704746
69790,0.699353
69800,0.693508
69810,0.687291
69820,0.680903
69830,0.674443
69840,0.668223
69850,0.662538
69860,0.65715
69870,0.651649
69880,0.645986
69890,0.640535
69900,0.635624
69910,0.631281
69920,0.627519
69930,0.624344
69940,0.621754
69950,0.619924
69960,0.619105
